file,set,expect,got,correct,wall_s,originals,learnts,decisions,conflicts,propagations,hw_bcp,hw_undo,hw_load,hw_cycles,hw_time_ns,sw_time_ns,cyc_per_prop,status,hw_overflow,kissat_cpu_s,kissat_got,minisat2_cpu_s,minisat2_got,glucose_cpu_s,glucose_got
uuf125-078.cnf,UUF125.538.100,UNSAT,UNSAT,True,7.5585,538,2056,2351,2057,56286,123143,76897,1721,208311,208311.0,33158600.0,3.700938066304232,PASS,True,0.05,UNSAT,0.068446,SAT,0.065953,UNSAT
uuf125-079.cnf,UUF125.538.100,UNSAT,UNSAT,True,4.1977,538,1189,1361,1190,31359,69799,43058,1685,116988,116988.0,18488300.0,3.730603654453267,PASS,True,0.06,UNSAT,0.058462,SAT,0.066319,UNSAT
uuf125-08.cnf,UUF125.538.100,UNSAT,UNSAT,True,3.2855,538,924,1077,925,25003,55054,33675,1705,92356,92356.0,14186400.0,3.693796744390673,PASS,True,0.06,UNSAT,0.047275,SAT,0.060597,UNSAT
uuf125-080.cnf,UUF125.538.100,UNSAT,UNSAT,True,3.5332,538,1011,1176,1012,26647,59187,36620,1767,99845,99845.0,15142400.0,3.7469508762712502,PASS,True,0.03,UNSAT,0.043901,SAT,0.06101,UNSAT
uuf125-081.cnf,UUF125.538.100,UNSAT,UNSAT,True,5.7817,538,1609,1853,1610,43716,95697,59450,1691,161720,161720.0,26009200.0,3.699332052337817,PASS,True,0.04,UNSAT,0.047938,SAT,0.070587,UNSAT
uuf125-082.cnf,UUF125.538.100,UNSAT,UNSAT,True,6.0704,538,1774,2004,1775,44868,99725,62898,1656,169397,169397.0,27418000.0,3.77545243826335,PASS,True,0.05,UNSAT,0.040022,SAT,0.063974,UNSAT
uuf125-083.cnf,UUF125.538.100,UNSAT,UNSAT,True,4.9067,538,1418,1635,1419,36460,81315,51342,1712,138399,138399.0,21771300.0,3.795913329676358,PASS,True,0.03,UNSAT,0.060044,SAT,0.070858,UNSAT
uuf125-084.cnf,UUF125.538.100,UNSAT,UNSAT,True,2.8656,538,856,1010,857,21662,47713,29502,1710,80768,80768.0,12565300.0,3.7285569199519895,PASS,True,0.05,UNSAT,0.042281,SAT,0.031535,UNSAT
uuf125-085.cnf,UUF125.538.100,UNSAT,UNSAT,True,8.7269,538,2460,2799,2461,63535,139905,89813,1680,241503,241503.0,40430200.0,3.801101754938223,PASS,True,0.06,UNSAT,0.100407,SAT,0.100315,UNSAT
uuf125-086.cnf,UUF125.538.100,UNSAT,UNSAT,True,3.4342,538,962,1091,963,26156,57952,35340,1726,96776,96776.0,14702700.0,3.6999541214252942,PASS,True,0.05,UNSAT,0.059894,SAT,0.061688,UNSAT
uuf125-087.cnf,UUF125.538.100,UNSAT,UNSAT,True,4.6664,538,1339,1546,1340,35028,77827,48307,1763,130940,130940.0,21161500.0,3.7381523352746373,PASS,True,0.04,UNSAT,0.039908,SAT,0.05743,UNSAT
uuf125-088.cnf,UUF125.538.100,UNSAT,UNSAT,True,3.47,538,1048,1266,1049,26252,57550,35695,1741,97353,97353.0,14867500.0,3.7084031692823403,PASS,True,0.05,UNSAT,0.023661,SAT,0.044819,UNSAT
uuf125-089.cnf,UUF125.538.100,UNSAT,UNSAT,True,4.8465,538,1410,1697,1411,36479,80156,50099,1726,135998,135998.0,22458300.0,3.7281175470818826,PASS,True,0.06,UNSAT,0.062847,SAT,0.074502,UNSAT
uuf125-09.cnf,UUF125.538.100,UNSAT,UNSAT,True,5.2478,538,1566,1824,1567,39254,86747,54803,1693,147902,147902.0,23904800.0,3.767819840016304,PASS,True,0.03,UNSAT,0.04761,SAT,0.078145,UNSAT
uuf125-090.cnf,UUF125.538.100,UNSAT,UNSAT,True,3.522,538,992,1171,993,26479,58926,36134,1732,98682,98682.0,15000200.0,3.726802371690774,PASS,True,0.04,UNSAT,0.054145,SAT,0.065507,UNSAT
uuf125-091.cnf,UUF125.538.100,UNSAT,UNSAT,True,5.8758,538,1623,1858,1624,43778,96941,60437,1677,163566,163566.0,25597500.0,3.7362602220293297,PASS,True,0.04,UNSAT,0.062378,SAT,0.07388,UNSAT
uuf125-092.cnf,UUF125.538.100,UNSAT,UNSAT,True,4.6403,538,1312,1526,1313,34778,76751,47660,1733,129595,129595.0,20204300.0,3.726349991373857,PASS,True,0.04,UNSAT,0.042942,SAT,0.06839,UNSAT
uuf125-093.cnf,UUF125.538.100,UNSAT,UNSAT,True,6.4011,538,1908,2169,1909,47319,104095,66675,1696,179473,179473.0,28434500.0,3.79283163211395,PASS,True,0.05,UNSAT,0.039164,SAT,0.048732,UNSAT
uuf125-094.cnf,UUF125.538.100,UNSAT,UNSAT,True,4.6096,538,1341,1547,1342,34800,76947,47750,1679,129615,129615.0,21139300.0,3.7245689655172414,PASS,True,0.04,UNSAT,0.060337,SAT,0.046385,UNSAT
uuf125-095.cnf,UUF125.538.100,UNSAT,UNSAT,True,5.1451,538,1554,1884,1555,37725,84171,53985,1699,144515,144515.0,23018100.0,3.8307488402915837,PASS,True,0.04,UNSAT,0.042919,SAT,0.033003,UNSAT
uuf125-096.cnf,UUF125.538.100,UNSAT,UNSAT,True,3.9742,538,1118,1271,1119,29949,66044,40604,1718,110877,110877.0,17097400.0,3.7021937293398777,PASS,True,0.04,UNSAT,0.045742,SAT,0.063043,UNSAT
uuf125-097.cnf,UUF125.538.100,UNSAT,UNSAT,True,3.16,538,973,1100,974,23719,52582,32858,1704,89370,89370.0,13511300.0,3.7678654243433534,PASS,True,0.05,UNSAT,0.024201,SAT,0.052404,UNSAT
uuf125-098.cnf,UUF125.538.100,UNSAT,UNSAT,True,5.6131,538,1572,1812,1573,41994,92348,58007,1705,157331,157331.0,24286800.0,3.7465114063913894,PASS,True,0.04,UNSAT,0.059316,SAT,0.076976,UNSAT
uuf125-099.cnf,UUF125.538.100,UNSAT,UNSAT,True,7.2308,538,2058,2366,2059,53228,117315,75124,1737,201937,201937.0,32941800.0,3.7938115277673403,PASS,True,0.05,UNSAT,0.064896,SAT,0.088025,UNSAT
