file,set,expect,got,correct,wall_s,originals,learnts,decisions,conflicts,propagations,hw_bcp,hw_undo,hw_load,hw_cycles,hw_time_ns,sw_time_ns,cyc_per_prop,status,hw_overflow,kissat_cpu_s,kissat_got,minisat2_cpu_s,minisat2_got,glucose_cpu_s,glucose_got
uuf50-0158.cnf,uuf50-218,UNSAT,UNSAT,True,0.166,218,67,78,68,918,2013,1252,763,4060,4060.0,465695.0,4.4226579520697165,PASS,False,0.0,UNSAT,0.002998,SAT,0.004062,UNSAT
uuf50-0159.cnf,uuf50-218,UNSAT,UNSAT,True,0.1642,218,61,69,62,884,1988,1218,754,3969,3969.0,443312.0,4.489819004524887,PASS,False,0.0,UNSAT,0.005196,SAT,0.004438,UNSAT
uuf50-016.cnf,uuf50-218,UNSAT,UNSAT,True,0.1242,218,38,39,39,524,1168,686,726,2584,2584.0,293688.0,4.931297709923665,PASS,False,0.0,UNSAT,0.001015,SAT,0.003931,UNSAT
uuf50-0160.cnf,uuf50-218,UNSAT,UNSAT,True,0.1729,218,65,78,66,955,2147,1321,752,4242,4242.0,477685.0,4.441884816753927,PASS,False,0.01,UNSAT,0.005591,SAT,0.004229,UNSAT
uuf50-0161.cnf,uuf50-218,UNSAT,UNSAT,True,0.1412,218,41,46,42,609,1346,818,720,2891,2891.0,344290.0,4.747126436781609,PASS,False,0.0,UNSAT,0.005374,SAT,0.003801,UNSAT
uuf50-0162.cnf,uuf50-218,UNSAT,UNSAT,True,0.1836,218,89,101,90,1108,2465,1544,763,4808,4808.0,571177.0,4.3393501805054155,PASS,False,0.0,UNSAT,0.003075,SAT,0.003747,UNSAT
uuf50-0163.cnf,uuf50-218,UNSAT,UNSAT,True,0.1654,218,65,74,66,1023,2240,1350,722,4343,4343.0,497898.0,4.24535679374389,PASS,False,0.01,UNSAT,0.0056,SAT,0.006195,UNSAT
uuf50-0164.cnf,uuf50-218,UNSAT,UNSAT,True,0.124,218,50,56,51,678,1486,911,749,3158,3158.0,339460.0,4.657817109144543,PASS,False,0.0,UNSAT,0.004771,SAT,0.002833,UNSAT
uuf50-0165.cnf,uuf50-218,UNSAT,UNSAT,True,0.1831,218,76,83,77,952,2120,1315,744,4206,4206.0,537981.0,4.418067226890757,PASS,False,0.0,UNSAT,0.002456,SAT,0.006219,UNSAT
uuf50-0166.cnf,uuf50-218,UNSAT,UNSAT,True,0.1238,218,42,56,43,610,1370,841,718,2941,2941.0,332098.0,4.821311475409836,PASS,False,0.0,UNSAT,0.005397,SAT,0.004912,UNSAT
uuf50-0167.cnf,uuf50-218,UNSAT,UNSAT,True,0.1532,218,51,66,52,689,1531,962,746,3252,3252.0,371271.0,4.71988388969521,PASS,False,0.01,UNSAT,0.005965,SAT,0.005035,UNSAT
uuf50-0168.cnf,uuf50-218,UNSAT,UNSAT,True,0.1475,218,48,65,49,704,1581,969,739,3296,3296.0,353433.0,4.681818181818182,PASS,False,0.0,UNSAT,0.006594,SAT,0.004348,UNSAT
uuf50-0169.cnf,uuf50-218,UNSAT,UNSAT,True,0.1351,218,56,68,57,638,1454,945,746,3159,3159.0,347835.0,4.95141065830721,PASS,False,0.0,UNSAT,0.005003,SAT,0.004124,UNSAT
uuf50-017.cnf,uuf50-218,UNSAT,UNSAT,True,0.0937,218,26,34,27,386,838,485,704,2029,2029.0,195318.0,5.256476683937824,PASS,False,0.0,UNSAT,0.004005,SAT,0.004176,UNSAT
